domain,side,role,stem,ext,source_path
FoggyCityscapes,input,discovery,3868,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/3868.png
FoggyCityscapes,input,discovery,2414,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/2414.png
FoggyCityscapes,input,discovery,3804,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/3804.png
FoggyCityscapes,input,discovery,0301,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/0301.png
FoggyCityscapes,input,discovery,1954,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/1954.png
FoggyCityscapes,input,discovery,2348,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/2348.png
FoggyCityscapes,input,discovery,0010,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/0010.png
FoggyCityscapes,input,discovery,2778,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/2778.png
FoggyCityscapes,input,discovery,1149,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/1149.png
FoggyCityscapes,input,discovery,4130,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/4130.png
FoggyCityscapes,input,discovery,0838,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/0838.png
FoggyCityscapes,input,discovery,0123,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/0123.png
FoggyCityscapes,input,discovery,2947,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/2947.png
FoggyCityscapes,input,discovery,3455,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/3455.png
FoggyCityscapes,input,discovery,0659,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/0659.png
FoggyCityscapes,input,discovery,1214,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/1214.png
FoggyCityscapes,input,discovery,3395,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/3395.png
FoggyCityscapes,input,discovery,0165,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/0165.png
FoggyCityscapes,input,discovery,0021,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/0021.png
FoggyCityscapes,input,discovery,0373,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/0373.png
FoggyCityscapes,input,discovery,0602,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/0602.png
FoggyCityscapes,input,discovery,1701,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/1701.png
FoggyCityscapes,input,discovery,0057,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/0057.png
FoggyCityscapes,input,discovery,0044,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/0044.png
FoggyCityscapes,input,discovery,1283,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/1283.png
FoggyCityscapes,input,discovery,3492,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/3492.png
FoggyCityscapes,input,discovery,1197,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/1197.png
FoggyCityscapes,input,discovery,2845,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/2845.png
FoggyCityscapes,input,discovery,0552,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/0552.png
FoggyCityscapes,input,discovery,2948,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/2948.png
FoggyCityscapes,input,discovery,0065,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/0065.png
FoggyCityscapes,input,discovery,3487,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/3487.png
FoggyCityscapes,input,discovery,4020,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/4020.png
FoggyCityscapes,input,discovery,3603,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/3603.png
FoggyCityscapes,input,discovery,1146,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/1146.png
FoggyCityscapes,input,discovery,2306,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/2306.png
FoggyCityscapes,input,discovery,1792,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/1792.png
FoggyCityscapes,input,discovery,1811,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/1811.png
FoggyCityscapes,input,discovery,3721,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/3721.png
FoggyCityscapes,input,discovery,3912,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/3912.png
FoggyCityscapes,target,discovery_target,1459,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/1459.png
FoggyCityscapes,target,discovery_target,4122,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/4122.png
FoggyCityscapes,target,discovery_target,0501,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/0501.png
FoggyCityscapes,target,discovery_target,2175,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/2175.png
FoggyCityscapes,target,discovery_target,1000,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/1000.png
FoggyCityscapes,target,discovery_target,0420,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/0420.png
FoggyCityscapes,target,discovery_target,3611,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/3611.png
FoggyCityscapes,target,discovery_target,3965,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/3965.png
FoggyCityscapes,target,discovery_target,4417,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/4417.png
FoggyCityscapes,target,discovery_target,1727,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/1727.png
FoggyCityscapes,target,discovery_target,0048,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/0048.png
FoggyCityscapes,target,discovery_target,2996,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/2996.png
FoggyCityscapes,target,discovery_target,1106,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/1106.png
FoggyCityscapes,target,discovery_target,0352,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/0352.png
FoggyCityscapes,target,discovery_target,0451,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/0451.png
FoggyCityscapes,target,discovery_target,0183,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/0183.png
FoggyCityscapes,target,discovery_target,1238,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/1238.png
FoggyCityscapes,target,discovery_target,3427,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/3427.png
FoggyCityscapes,target,discovery_target,1195,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/1195.png
FoggyCityscapes,target,discovery_target,0690,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/0690.png
FoggyCityscapes,target,discovery_target,3927,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/3927.png
FoggyCityscapes,target,discovery_target,1318,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/1318.png
FoggyCityscapes,target,discovery_target,3648,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/3648.png
FoggyCityscapes,target,discovery_target,1232,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/1232.png
FoggyCityscapes,target,discovery_target,0214,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/0214.png
FoggyCityscapes,target,discovery_target,2667,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/2667.png
FoggyCityscapes,target,discovery_target,3358,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/3358.png
FoggyCityscapes,target,discovery_target,2835,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/2835.png
FoggyCityscapes,target,discovery_target,1693,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/1693.png
FoggyCityscapes,target,discovery_target,3059,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/3059.png
FoggyCityscapes,target,discovery_target,3331,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/3331.png
FoggyCityscapes,target,discovery_target,3605,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/3605.png
FoggyCityscapes,target,discovery_target,1341,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/1341.png
FoggyCityscapes,target,discovery_target,3575,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/3575.png
FoggyCityscapes,target,discovery_target,1769,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/1769.png
FoggyCityscapes,target,discovery_target,4021,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/4021.png
FoggyCityscapes,target,discovery_target,2796,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/2796.png
FoggyCityscapes,target,discovery_target,1019,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/1019.png
FoggyCityscapes,target,discovery_target,1512,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/1512.png
FoggyCityscapes,target,discovery_target,2421,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/2421.png
FoggyCityscapes,target,discovery_target,4556,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/4556.png
FoggyCityscapes,target,discovery_target,2588,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/2588.png
FoggyCityscapes,target,discovery_target,1734,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/1734.png
FoggyCityscapes,target,discovery_target,2610,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/2610.png
FoggyCityscapes,target,discovery_target,1571,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/1571.png
FoggyCityscapes,target,discovery_target,1687,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/1687.png
FoggyCityscapes,target,discovery_target,2717,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/2717.png
FoggyCityscapes,target,discovery_target,1437,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/1437.png
FoggyCityscapes,target,discovery_target,2730,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/2730.png
FoggyCityscapes,target,discovery_target,0055,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/0055.png
FoggyCityscapes,target,discovery_target,3249,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/3249.png
FoggyCityscapes,target,discovery_target,2807,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/2807.png
FoggyCityscapes,target,discovery_target,1913,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/1913.png
FoggyCityscapes,target,discovery_target,1325,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/1325.png
FoggyCityscapes,target,discovery_target,0019,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/0019.png
FoggyCityscapes,target,discovery_target,2227,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/2227.png
FoggyCityscapes,target,discovery_target,3120,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/3120.png
FoggyCityscapes,target,discovery_target,1458,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/1458.png
FoggyCityscapes,target,discovery_target,1559,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/1559.png
FoggyCityscapes,target,discovery_target,4143,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/4143.png
FoggyCityscapes,target,discovery_target,1993,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/1993.png
FoggyCityscapes,target,discovery_target,1075,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/1075.png
FoggyCityscapes,target,discovery_target,2696,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/2696.png
FoggyCityscapes,target,discovery_target,3996,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/3996.png
FoggyCityscapes,target,discovery_target,0219,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/0219.png
FoggyCityscapes,target,discovery_target,2439,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/2439.png
FoggyCityscapes,target,discovery_target,0795,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/0795.png
FoggyCityscapes,target,discovery_target,1940,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/1940.png
FoggyCityscapes,target,discovery_target,2543,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/2543.png
FoggyCityscapes,target,discovery_target,4461,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/4461.png
FoggyCityscapes,target,discovery_target,2532,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/2532.png
FoggyCityscapes,target,discovery_target,1157,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/1157.png
FoggyCityscapes,target,discovery_target,2235,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/2235.png
FoggyCityscapes,target,discovery_target,0248,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/0248.png
FoggyCityscapes,target,discovery_target,3066,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/3066.png
FoggyCityscapes,target,discovery_target,2946,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/2946.png
FoggyCityscapes,target,discovery_target,2613,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/2613.png
FoggyCityscapes,target,discovery_target,3132,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/3132.png
FoggyCityscapes,target,discovery_target,3301,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/3301.png
FoggyCityscapes,target,discovery_target,1276,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/target/1276.png
FoggyCityscapes,input,sealed,0547,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/0547.png
FoggyCityscapes,input,sealed,0499,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/0499.png
FoggyCityscapes,input,sealed,0342,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/0342.png
FoggyCityscapes,input,sealed,2481,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/2481.png
FoggyCityscapes,input,sealed,2183,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/2183.png
FoggyCityscapes,input,sealed,2354,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/2354.png
FoggyCityscapes,input,sealed,4563,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/4563.png
FoggyCityscapes,input,sealed,1064,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/1064.png
FoggyCityscapes,input,sealed,0693,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/0693.png
FoggyCityscapes,input,sealed,0894,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/0894.png
FoggyCityscapes,input,sealed,2805,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/2805.png
FoggyCityscapes,input,sealed,1072,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/1072.png
FoggyCityscapes,input,sealed,2079,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/2079.png
FoggyCityscapes,input,sealed,0211,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/0211.png
FoggyCityscapes,input,sealed,3660,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/3660.png
FoggyCityscapes,input,sealed,4229,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/4229.png
FoggyCityscapes,input,sealed,2307,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/2307.png
FoggyCityscapes,input,sealed,0498,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/0498.png
FoggyCityscapes,input,sealed,4146,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/4146.png
FoggyCityscapes,input,sealed,1073,png,/home/yc/UNSB_C21/dataset_all/FoggyCityscapes/input/1073.png
LowLightTrafficData,input,trainA,502,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/502.png
LowLightTrafficData,input,trainA,091,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/091.png
LowLightTrafficData,input,trainA,300,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/300.png
LowLightTrafficData,input,trainA,731,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/731.png
LowLightTrafficData,input,trainA,266,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/266.png
LowLightTrafficData,input,trainA,110,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/110.png
LowLightTrafficData,input,trainA,601,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/601.png
LowLightTrafficData,input,trainA,679,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/679.png
LowLightTrafficData,input,trainA,406,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/406.png
LowLightTrafficData,input,trainA,533,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/533.png
LowLightTrafficData,input,trainA,042,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/042.png
LowLightTrafficData,input,trainA,364,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/364.png
LowLightTrafficData,input,trainA,561,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/561.png
LowLightTrafficData,input,trainA,623,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/623.png
LowLightTrafficData,input,trainA,628,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/628.png
LowLightTrafficData,input,trainA,633,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/633.png
LowLightTrafficData,input,trainA,284,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/284.png
LowLightTrafficData,input,trainA,490,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/490.png
LowLightTrafficData,input,trainA,022,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/022.png
LowLightTrafficData,input,trainA,014,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/014.png
LowLightTrafficData,input,trainA,642,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/642.png
LowLightTrafficData,input,trainA,662,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/662.png
LowLightTrafficData,input,trainA,668,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/668.png
LowLightTrafficData,input,trainA,023,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/023.png
LowLightTrafficData,input,trainA,177,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/177.png
LowLightTrafficData,input,trainA,706,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/706.png
LowLightTrafficData,input,trainA,604,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/604.png
LowLightTrafficData,input,trainA,471,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/471.png
LowLightTrafficData,input,trainA,336,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/336.png
LowLightTrafficData,input,trainA,578,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/578.png
LowLightTrafficData,input,trainA,358,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/358.png
LowLightTrafficData,input,trainA,377,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/377.png
LowLightTrafficData,input,trainA,322,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/322.png
LowLightTrafficData,input,trainA,468,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/468.png
LowLightTrafficData,input,trainA,102,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/102.png
LowLightTrafficData,input,trainA,011,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/011.png
LowLightTrafficData,input,trainA,302,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/302.png
LowLightTrafficData,input,trainA,700,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/700.png
LowLightTrafficData,input,trainA,616,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/616.png
LowLightTrafficData,input,trainA,337,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/337.png
LowLightTrafficData,input,trainA,493,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/493.png
LowLightTrafficData,input,trainA,586,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/586.png
LowLightTrafficData,input,trainA,052,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/052.png
LowLightTrafficData,input,trainA,584,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/584.png
LowLightTrafficData,input,trainA,318,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/318.png
LowLightTrafficData,input,trainA,226,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/226.png
LowLightTrafficData,input,trainA,076,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/076.png
LowLightTrafficData,input,trainA,117,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/117.png
LowLightTrafficData,input,trainA,051,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/051.png
LowLightTrafficData,input,trainA,574,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/574.png
LowLightTrafficData,input,trainA,356,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/356.png
LowLightTrafficData,input,trainA,631,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/631.png
LowLightTrafficData,input,trainA,603,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/603.png
