aio_path,bytes,canonical_stem,domain,order,prior_phase_overlap,representative,role,sha256,single_path,source_path,stem
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__0182.png,171278,,FoggyCityscapes,54,,,trainA,525e23d36d1bebc542d3d7b3e5ae23e30e8e9bc3384e6a90a373a67f2bdd45f6,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__0182.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\0182.png,0182
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__1183.png,175254,,FoggyCityscapes,55,,,trainA,baeb93dbab1871fbc58a72e6565680b8fffbcdbd3cfae1d8e48e06872000fea0,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__1183.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\1183.png,1183
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__0414.png,179504,,FoggyCityscapes,56,,,trainA,2c2f341086637d3bffa6e458f58cb7f956c01b8de5c4a8dd2bdf94139a9571c5,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__0414.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\0414.png,0414
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__0902.png,199871,,FoggyCityscapes,57,,,trainA,de5c5eee4290312a6791e44c8920f20b56c77882deb02f0351d5edf893427126,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__0902.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\0902.png,0902
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__1822.png,180382,,FoggyCityscapes,58,,,trainA,68d4b20775ccf3443e6a351fa067f6ded32da65a568cb381febe42f5da011c7c,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__1822.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\1822.png,1822
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__0631.png,183945,,FoggyCityscapes,59,,,trainA,e1780fd9e70afa62b38e06659d817a2b2af0d30a6013ae3e4adf8bf084c1a03c,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__0631.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\0631.png,0631
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__4232.png,182732,,FoggyCityscapes,60,,,trainA,fd368112511e7f30f2327c2080a32ae604a5a5ddfaf37769f2690d7b6559804f,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__4232.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\4232.png,4232
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__0262.png,178148,,FoggyCityscapes,61,,,trainA,91db7fd8446c0e6541addd5d2a19c278724b7f2f31ec6c7b8ce4d859ef3aad55,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__0262.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\0262.png,0262
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__0352.png,188616,,FoggyCityscapes,62,,,trainA,9a40fffcd800c7da8b0d63f21bc232bdb9ebb3a7ea5885fa7d79efd8b9e1be3a,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__0352.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\0352.png,0352
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__3440.png,196656,,FoggyCityscapes,63,,,trainA,4a6e71044c5c62271b21bcd5c9224d5a879f11b33be863714aa8c40b3d82dbb4,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__3440.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\3440.png,3440
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__1707.png,231862,,FoggyCityscapes,64,,,trainA,6af7642216679d12bde7364f0135c6fff05464b7f9f7695a3321532d27cf1081,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__1707.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\1707.png,1707
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__1549.png,186190,,FoggyCityscapes,65,,,trainA,50bf2cfc9c48a2f4e5141ef58943a7fa2da3937fd2184161491e53b69efa839f,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__1549.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\1549.png,1549
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__2283.png,232379,,FoggyCityscapes,66,,,trainA,18de3f71589246b8d0db4abce0e436b4182f0d166213bbe38ed4fffa2f410b4b,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__2283.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\2283.png,2283
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__3124.png,147450,,FoggyCityscapes,67,,,trainA,6e8355f5a8d644e689cb4c539ffe5e41d159163cb385ff89751ff05278d2f5df,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__3124.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\3124.png,3124
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__1426.png,186518,,FoggyCityscapes,68,,,trainA,6e131b793ac0dac6495b3f2e0b90793c26be8fb204c2969ec640971698227fde,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__1426.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\1426.png,1426
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__3709.png,214665,,FoggyCityscapes,69,,,trainA,35a1d7c78489bcb295f438f95dda4bf971d96a408aaaba4ab565b0a232608f57,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__3709.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\3709.png,3709
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__1683.png,186228,,FoggyCityscapes,70,,,trainA,6540844c3f1ca15053337871ce0a798c02dcddaf5780d7f84596b474c3188e0c,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__1683.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\1683.png,1683
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__2761.png,180889,,FoggyCityscapes,71,,,trainA,4c4f8684ee403d90e434256ddb033dfa4803956cf906960a9f500516722ada02,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__2761.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\2761.png,2761
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__4379.png,195756,,FoggyCityscapes,72,,,trainA,8d9b395e966ee4f138cbc503218b5942530f18219664442e76cdb46866d4a49a,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__4379.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\4379.png,4379
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__0253.png,217902,,FoggyCityscapes,73,,,trainA,958a25fbc2fb4f20a588abee67328d1f210c4c05f497f746727dcaf2b9b3bdc6,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__0253.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\0253.png,0253
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__1853.png,165865,,FoggyCityscapes,74,,,trainA,ae893b5218e5b59d9912075eed1ff5dfee25d3f1cfd5fb0582315de0e650fbd7,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__1853.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\1853.png,1853
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__2651.png,148403,,FoggyCityscapes,75,,,trainA,eddf9edd151c05a30742f9fa892353614f376f851532fd9448660ae9f9116f4e,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__2651.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\2651.png,2651
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__3005.png,150558,,FoggyCityscapes,76,,,trainA,49ab67027b56d1cf85505adb995b2a9afb0b61a3ead232811e7ab70afefafa65,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__3005.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\3005.png,3005
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__1570.png,220145,,FoggyCityscapes,77,,,trainA,ce60130f9b2ad806d895b43bf4c72fc723372187cad8233e756c35d9f8babe57,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__1570.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\1570.png,1570
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__3629.png,208070,,FoggyCityscapes,78,,,trainA,6f8d5b1fc85cb698ba55eaea4b89ae0a8320b9c2a231053e7f078af96d2195e3,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__3629.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\3629.png,3629
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__1273.png,219808,,FoggyCityscapes,79,,,trainA,61287eb8bc4277fba1fbcbc82a462167120ad21db7b8f7ef7b13d19a45caec0b,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__1273.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\1273.png,1273
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__2257.png,194746,,FoggyCityscapes,80,,,trainA,42c3d7daea38ee48cea447a1c9fdbe2847b24f7fd064cc35893adeb9efdc2580,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__2257.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\2257.png,2257
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__0883.png,201317,,FoggyCityscapes,81,,,trainA,1af607276bb4049b27c8174e997d436e0d89b888595109de0018bed5f0ece7f9,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__0883.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\0883.png,0883
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__1352.png,203193,,FoggyCityscapes,82,,,trainA,56feb7da7c664feaefca70542e18ac92b0a2c1ff2f6fc89da6feb0cca0c71f78,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__1352.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\1352.png,1352
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__1847.png,192598,,FoggyCityscapes,83,,,trainA,b729bdd1cafc3ec4df2cadd0bb515b5d491d3bd4e98c63d99510a880683019b9,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__1847.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\1847.png,1847
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__3625.png,221783,,FoggyCityscapes,84,,,trainA,08b41c4f43d836ad494b5a7495b945c0aa9cfae14bb5e9d89680a024fc84279a,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__3625.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\3625.png,3625
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__3740.png,160276,,FoggyCityscapes,85,,,trainA,b23c6503dfeeaab0ff5071d3bd9045e33f3576c743595811fb238792deb1a4de,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__3740.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\3740.png,3740
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__1223.png,164553,,FoggyCityscapes,86,,,trainA,175bba174c15f01961e1922cf875c7c7629c3374dafa2d34ec8764d45507f625,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__1223.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\1223.png,1223
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__4527.png,176961,,FoggyCityscapes,87,,,trainA,02f267cea1db61ce53249a942f9b58c6b66e34ca1063672dbe091398a0802e4d,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__4527.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\4527.png,4527
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__0575.png,202637,,FoggyCityscapes,88,,,trainA,6f1c8fdb6423729e14ecededbec43bd387ebb94b528cc6e9804ae1ecf81ad30e,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__0575.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\0575.png,0575
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__3846.png,172001,,FoggyCityscapes,89,,,trainA,664a696a7c799df5b358d52678586f4bfb01cbce12053f6451260044d5b7034d,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__3846.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\3846.png,3846
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__4152.png,168909,,FoggyCityscapes,90,,,trainA,b382fe6931f4384f28da99a809326f4a2be5e082931071d9a08476ce17b6dece,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__4152.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\4152.png,4152
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__2337.png,175792,,FoggyCityscapes,91,,,trainA,83e603fdddd6e703738f6d3dac6b1d06155749f78186d89436c4c542edfbe09b,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__2337.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\2337.png,2337
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__2965.png,206143,,FoggyCityscapes,92,,,trainA,a719edaaa4f58b4bf5daa0308608ac406f2773601ba0a2540315f6aff55d7b40,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__2965.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\2965.png,2965
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__2607.png,179869,,FoggyCityscapes,93,,,trainA,a07a68d4243b09ee52c533dcc1a6858d6ea6565175e5fcd5a9cfd2ffe0529d50,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__2607.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\2607.png,2607
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__3702.png,206879,,FoggyCityscapes,94,,,trainA,d6e45e2c32afa39675dfdb6192fbbd915b8b681f6c5c862169ceb22dce3ad7da,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__3702.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\3702.png,3702
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__4291.png,209611,,FoggyCityscapes,95,,,trainA,4d973803059f58e88dfdd4aefbfcedd374fe8cb506f54ad0d88b3eb417ad01dd,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__4291.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\4291.png,4291
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__4191.png,148548,,FoggyCityscapes,96,,,trainA,88f755070449d417b955072dd4902d720df8aadc6284eb5e658dcb255a8e24d0,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__4191.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\4191.png,4191
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__1859.png,202339,,FoggyCityscapes,97,,,trainA,d56a94ab6dd2064272dfe507be07c74b277cb945ea858f358b7b774e5c0baaf5,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__1859.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\1859.png,1859
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__4020.png,174207,,FoggyCityscapes,98,,,trainA,8d0bffc94c4d877ea4c31029d8c5c8cd93b3c733f5abc4ff5b9a189147a363c9,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__4020.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\4020.png,4020
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__4169.png,176496,,FoggyCityscapes,99,,,trainA,d7b3de32d325c013514cd21908c10b451d624d6ae7f499e513c1ab18e4f8da23,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__4169.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\4169.png,4169
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__0551.png,190046,,FoggyCityscapes,100,,,trainA,3ddb9e2fe80f64c6896a27290eda393105c921156fab117dd3c4ba6f40af3392,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__0551.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\0551.png,0551
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__2028.png,206844,,FoggyCityscapes,101,,,trainA,544ab0a6df44e0acb655bc21e4ff2c257025923b4025cd4182f1dfba8ba0c5a1,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__2028.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\2028.png,2028
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__1740.png,192531,,FoggyCityscapes,102,,,trainA,d21c7b3cb4bd66b6494d8d8ad58375e69ad40f06472a0002fb240d46c5ce6754,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__1740.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\1740.png,1740
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__4565.png,188645,,FoggyCityscapes,103,,,trainA,4e00208d89ff4e812c73c0426f0dc4518caa2a6af9685dcfd0014730f0fe1703,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__4565.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\4565.png,4565
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__3951.png,218334,,FoggyCityscapes,104,,,trainA,504e8aa201ae0c2e0efebfc5d2602b7bf25d8cbf6ab0f5a4ebe7d67cd8b3b11a,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__3951.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\3951.png,3951
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__0401.png,219286,,FoggyCityscapes,105,,,trainA,2137525d5c8b75111616e697db36dcd71b1d4fab15941999f88512442966c912,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__0401.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\0401.png,0401
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__3182.png,197628,,FoggyCityscapes,106,,,trainA,3ee01c156e4dff102d3e14bf03342a8ae531f8a1b49bb84857b55846b3f4c0d5,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__3182.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\3182.png,3182
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\FoggyCityscapes__4317.png,183031,,FoggyCityscapes,107,,,trainA,f4eac9a32bab50839a82c43a62c71a0c42f0a8164c7c5aed553024dfb931605a,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\FoggyCityscapes\trainA\FoggyCityscapes__4317.png,E:\UNSB_abl\full_dataset\FoggyCityscapes\input\4317.png,4317
